threshold,f1,precision,recall,average_precision,balanced_accuracy,brier,tp,fp,fn,tn,weighted_cost_fp_plus_3fn,alert_rate
0.4649999999999998,0.3167420814479638,0.5223880597014925,0.22727272727272727,0.4583482064959866,0.5721318240773493,0.1885896950334147,70,64,238,707,778,0.12418906394810009
0.4699999999999998,0.30344827586206896,0.5196850393700787,0.21428571428571427,0.4583482064959866,0.5675838428756717,0.1885896950334147,66,61,242,710,787,0.11770157553290084
0.47499999999999976,0.30484988452655887,0.528,0.21428571428571427,0.4583482064959866,0.5688808597368908,0.1885896950334147,66,59,242,712,785,0.11584800741427248
0.47999999999999976,0.289044289044289,0.512396694214876,0.2012987012987013,0.4583482064959866,0.5623873532433844,0.1885896950334147,62,59,246,712,797,0.11214087117701575
0.48499999999999976,0.2823529411764706,0.5128205128205128,0.19480519480519481,0.4583482064959866,0.5604376168578503,0.1885896950334147,60,57,248,714,801,0.10843373493975904
0.48999999999999977,0.2843601895734597,0.5263157894736842,0.19480519480519481,0.4583482064959866,0.5623831421496791,0.1885896950334147,60,54,248,717,798,0.1056533827618165
0.4949999999999998,0.28162291169451076,0.5315315315315315,0.19155844155844157,0.4583482064959866,0.5620567823875217,0.1885896950334147,59,52,249,719,799,0.10287303058387395
0.4999999999999998,0.27884615384615385,0.5370370370370371,0.18831168831168832,0.4583482064959866,0.5617304226253643,0.1885896950334147,58,50,250,721,800,0.10009267840593142
0.5049999999999998,0.2682926829268293,0.5392156862745098,0.17857142857142858,0.4583482064959866,0.5588058180470632,0.1885896950334147,55,47,253,724,806,0.09453197405004633
0.5099999999999998,0.26044226044226043,0.5353535353535354,0.17207792207792208,0.4583482064959866,0.5562075732309195,0.1885896950334147,53,46,255,725,811,0.0917516218721038
0.5149999999999998,0.2617283950617284,0.5463917525773195,0.17207792207792208,0.4583482064959866,0.5575045900921387,0.1885896950334147,53,44,255,727,809,0.08989805375347544
0.5199999999999998,0.24937655860349128,0.5376344086021505,0.16233766233766234,0.4583482064959866,0.5532829686526184,0.1885896950334147,50,43,258,728,817,0.08619091751621873
0.5249999999999998,0.24937655860349128,0.5376344086021505,0.16233766233766234,0.4583482064959866,0.5532829686526184,0.1885896950334147,50,43,258,728,817,0.08619091751621873
0.5299999999999998,0.24181360201511334,0.5393258426966292,0.15584415584415584,0.4583482064959866,0.5513332322670844,0.1885896950334147,48,41,260,730,821,0.082483781278962
0.5349999999999998,0.2340966921119593,0.5411764705882353,0.14935064935064934,0.4583482064959866,0.5493834958815503,0.1885896950334147,46,39,262,732,825,0.07877664504170528
0.5399999999999998,0.22959183673469388,0.5357142857142857,0.1461038961038961,0.4583482064959866,0.5477601192581737,0.1885896950334147,45,39,263,732,828,0.0778498609823911
0.5449999999999998,0.234375,0.5921052631578947,0.1461038961038961,0.4583482064959866,0.5529481867030506,0.1885896950334147,45,31,263,740,820,0.07043558850787766
0.5499999999999998,0.22572178477690288,0.589041095890411,0.1396103896103896,0.4583482064959866,0.5503499418869069,0.1885896950334147,43,30,265,741,825,0.06765523632993513
0.5549999999999998,0.21164021164021163,0.5714285714285714,0.12987012987012986,0.4583482064959866,0.545479812016777,0.1885896950334147,40,30,268,741,834,0.06487488415199258
0.5599999999999998,0.2074468085106383,0.5735294117647058,0.1266233766233766,0.4583482064959866,0.5445049438240099,0.1885896950334147,39,29,269,742,836,0.06302131603336422
0.5649999999999998,0.1793478260869565,0.55,0.10714285714285714,0.4583482064959866,0.5360617009449694,0.1885896950334147,33,27,275,744,852,0.05560704355885079
0.5699999999999998,0.16939890710382513,0.5344827586206896,0.10064935064935066,0.4583482064959866,0.5328149476982162,0.1885896950334147,31,27,277,744,858,0.05375347544022243
0.5749999999999997,0.17079889807162535,0.5636363636363636,0.10064935064935066,0.4583482064959866,0.534760472990045,0.1885896950334147,31,24,277,747,855,0.05097312326227989
