prob_pred_mean,prob_true_fraction
0.24703489446374152,0.16272189349112426
0.3306317156325939,0.15088757396449703
0.37730789492778516,0.21364985163204747
0.43266524261310213,0.28106508875739644
0.48919524499499434,0.3768545994065282
0.5548612943946838,0.3668639053254438
0.632870472648968,0.4807121661721068
0.721187616842785,0.5502958579881657
